Rank,TeamId,TeamName,LastSubmissionDate,Score,SubmissionCount,TeamMemberUserNames
2033,15586280,"Trinity Matthew Ison","2026-04-10 04:07:40",0.78468,2,trinitymatthewison
2034,15586889,"Drishya Man Shrestha","2026-04-09 23:12:34",0.78468,2,drishyaman
2035,15585452,"Roei Horovitz","2026-04-10 00:11:28",0.78468,14,roeihorovitz
2036,15582706,jgwd26,"2026-04-13 03:35:24",0.78468,18,jgwd26
2037,15587481,模块权重,"2026-04-10 04:15:38",0.78468,6,qwer930
2038,15582742,"wang weiz","2026-04-11 08:52:46",0.78468,9,wangweiz
2039,15587296,"Tekhai Tan","2026-04-10 03:49:15",0.78468,2,tekhaitan
2040,15587895,"Mohamed Alteneiji","2026-04-10 04:12:13",0.78468,1,mohamedalteneiji
2041,15567789,"Ashmie Ghimire","2026-04-10 04:52:01",0.78468,20,ashmieghimire
2042,15573304,UOM_230030X,"2026-04-10 14:17:33",0.78468,11,uom230030x
2043,15588934,"Dhruv Agrawal #4","2026-04-10 07:21:29",0.78468,2,dhag123
2044,15588951,pie_guo,"2026-04-10 07:47:18",0.78468,5,pieguo
2045,15559921,EEli88,"2026-04-12 12:53:34",0.78468,29,eeli88
2046,15591633,"Senih Bayankulu","2026-04-12 23:45:56",0.78468,6,senihbayankulu
2047,15593095,"Tony Doann","2026-04-10 21:52:50",0.78468,1,tonydoann
2048,6556018,SusumuOhba,"2026-04-11 10:47:29",0.78468,13,susumuohba
2049,11894449,"Lisa Hines","2026-04-11 08:14:16",0.78468,10,lisamhines
2050,14808815,"Agneeva Guha","2026-04-11 20:11:45",0.78468,1,nullimpress
2051,15490592,sankya07,"2026-04-11 21:52:30",0.78468,3,sankya07
2052,14150900,devang20,"2026-04-12 20:42:58",0.78468,14,devang20
2053,15600080,"Aarohi Dalal","2026-04-12 02:21:47",0.78468,2,aarohidalal
2054,15600225,"Nasif Mahdi","2026-04-12 03:53:31",0.78468,7,nmahdi366
2055,15600415,"Daniel Villca Hidalgo","2026-04-24 00:34:11",0.78468,15,danielvillcahidalgo
2056,15595294,dtab1040,"2026-04-12 04:57:42",0.78468,2,dtab1040
2057,15601834,"Mehak Naz","2026-04-12 09:43:27",0.78468,1,mehakk01
2058,15600620,"meng changsheng","2026-04-12 13:24:33",0.78468,8,mengchangsheng
2059,15602295,"Hayat Remodan","2026-04-12 12:09:44",0.78468,7,hayatremodan
2060,15603075,Brainstrain95,"2026-04-12 14:14:53",0.78468,10,brainstrain95
2061,15603640,xuechiz,"2026-04-13 02:55:51",0.78468,6,xuechiz
2062,15590966,"Matthew Brown #4","2026-04-16 18:32:46",0.78468,10,matthewbrown12345
2063,15604521,"Heidi Dang","2026-04-12 19:16:26",0.78468,5,heididang
2064,15603679,"Suvankar Payra","2026-04-15 13:31:11",0.78468,10,suvankarpayra
2065,15605293,"Marzieh E","2026-04-12 23:04:24",0.78468,1,marziehe
2066,15606029,"samuel leonardo tarazona arciniegas","2026-04-13 02:56:33",0.78468,1,samueltarazona03
2067,15606171,Cen617,"2026-04-13 03:56:09",0.78468,3,cen617
2068,15606426,elrikSpear,"2026-04-13 04:10:35",0.78468,2,elrikspear
2069,15581842,"Zahra N","2026-04-13 05:00:54",0.78468,9,zahrazeba
2070,15602929,"BNS Kartheek ","2026-04-13 06:39:34",0.78468,10,bnskartheek
2071,15607242,"Aadish Meghani","2026-04-13 06:59:30",0.78468,1,aadishmeghani
2072,15220788,meteor-shower-l,"2026-04-13 11:16:59",0.78468,1,meteorshowerl
2073,15598336,Kutlay07,"2026-04-13 14:46:09",0.78468,9,kutlay07
2074,15611325,"Santiago Sierra #2","2026-04-14 00:17:20",0.78468,7,santorar
2075,15586529,inreEdge,"2026-04-13 21:04:18",0.78468,9,inreedge
2076,15612118,"ken ben","2026-04-14 01:28:56",0.78468,2,benjamine9721025
2077,15612402,"Ian Ishikawa","2026-04-14 02:44:01",0.78468,1,ianishikawa56
2078,15612815,Lennalelp,"2026-04-14 04:50:00",0.78468,6,lennalelp
2079,15613460,"yihui ding123","2026-04-14 06:49:41",0.78468,2,yihuiding123
2080,15615029,"Owen E T","2026-04-14 11:02:13",0.78468,1,owenet
2081,15616350,"Abdullah Kan","2026-04-14 14:55:44",0.78468,1,abdullahkan
2082,15616287,lmaobruh2238,"2026-04-15 08:45:22",0.78468,13,lmaobruh2238
2083,15618276,"Phạm Mạnh Quyền ","2026-04-15 00:25:05",0.78468,2,phmmnhquyn
2084,10964644,yansunwei,"2026-04-15 07:36:58",0.78468,2,yansunwei
2085,15619917,"Megha Gangal","2026-04-15 07:38:09",0.78468,2,meghagangal
2086,15620013,stevenlamic,"2026-04-15 08:34:09",0.78468,4,stevenlamic
2087,15620321,"Pankaj Baid","2026-04-15 08:42:41",0.78468,2,pankajbaid567
2088,15620400,"Elen Eric","2026-04-15 08:50:53",0.78468,1,eleneric
2089,15620760,"Wen Liang Lai","2026-04-17 11:46:35",0.78468,18,wenlianglai
2090,15614742,"ZHIXUAN DU","2026-04-15 11:51:37",0.78468,14,zhixuandu
2091,15581743,naakoo,"2026-04-15 10:31:48",0.78468,11,naakoo
2092,15622472,Saif292,"2026-04-15 13:14:16",0.78468,1,saif292
2093,15622321,"noa hadad","2026-04-15 13:35:10",0.78468,3,noahadad
2094,15622730,"Dmytro Chuchman","2026-04-15 14:23:50",0.78468,2,dmytrochuchman
2095,15596724,nemoirisgurl,"2026-04-18 06:35:23",0.78468,28,nemoirisgurl
2096,15623903,"Oleksandr Boiarov","2026-04-15 18:29:39",0.78468,1,oleksandrboiarov
2097,15526296,CDMobb,"2026-04-20 22:38:43",0.78468,5,cdmobb
2098,15611465,"Carter Giles","2026-04-15 21:15:38",0.78468,13,cartergiles12
2099,15546485,"dawood Zargar","2026-04-16 07:19:18",0.78468,9,dawoodzargar
2100,15629364,cm391,"2026-04-16 09:13:42",0.78468,4,mccocoful
2101,15617743,DolphinAGI,"2026-04-16 12:39:38",0.78468,17,dolphinagi
2102,15619757,"Xuehua Peng","2026-05-16 04:42:29",0.78468,8,xuehuapeng
2103,15631762,"[Deleted] 1f63b5cc-3c9c-4e27-96ee-34e9b24411aa","2026-04-16 14:44:17",0.78468,1,del=7a57d968fef7f21f
2104,15561760,"Tammy So","2026-04-25 20:39:08",0.78468,15,tammyso
2105,15635588,"Marcus Wakim","2026-04-30 16:06:41",0.78468,3,marcuswakim
2106,15635744,黃玄燁,"2026-04-17 06:59:34",0.78468,5,diamond8787
2107,15635754,"w e n d y941422陳小辰","2026-04-17 06:33:33",0.78468,3,wendy941422
2108,15635786,"not Yuto","2026-04-17 06:16:44",0.78468,1,notyuto
2109,15635890,"alan uan","2026-04-17 06:34:19",0.78468,1,alanuan
2110,15635761,caaaaaaaai,"2026-04-17 06:46:31",0.78468,4,caaaaaaaai
2111,15635814,API,"2026-04-17 06:55:16",0.78468,2,catmathes314
2112,15636469,"Erlan Irhab Ghalib","2026-04-17 08:09:05",0.78468,3,erlanirhab
2113,13054303,"Artur Sierakowski","2026-04-17 09:40:38",0.78468,3,artursierakowski
2114,15637678,"Hema Official","2026-04-17 11:46:04",0.78468,1,hemaofficial
2115,15638466,Andru0511,"2026-04-17 13:44:13",0.78468,1,andru0511
2116,15638951,"Ruslan Babashov","2026-04-17 15:48:23",0.78468,5,ruslanbabashov
2117,15639216,"juan camiilo calderon","2026-04-17 15:21:44",0.78468,1,juancamiilocalderon
2118,15639386,Clown1230,"2026-04-17 15:56:47",0.78468,3,clown1230
2119,15640918,"Silke Dekempe","2026-05-24 12:48:40",0.78468,24,silkedekempe
2120,15641604,"Rhi Ruggiero","2026-04-17 23:35:57",0.78468,2,rhiannaruggiero
2121,15643132,daremo,"2026-04-18 05:37:23",0.78468,3,daremo
2122,15643995,"Xiaoyang Zhang","2026-04-18 09:06:46",0.78468,3,fireball447
2123,15644289,"Максим Жалненков","2026-04-18 09:36:56",0.78468,6,maxmango12
2124,15471002,RDeenz,"2026-05-08 11:17:27",0.78468,24,rdeenz
2125,15645425,"Atabek Furkat","2026-04-18 13:39:07",0.78468,10,atabekfurkat
2126,15646973,"ttt x","2026-04-18 17:16:51",0.78468,10,tttttttx
2127,15647215,"Joanna Sierra-Mendoza","2026-04-18 17:18:24",0.78468,1,joannasierramendoza
2128,15649007,"Faber Santiago Herrera Sanguino","2026-04-19 17:18:59",0.78468,2,fabersantiago
2129,15637600,"Yogiraj khaladkar (Yogi)","2026-04-19 05:53:09",0.78468,5,yogirajkhaladkaryogi
2130,15649609,4ndroid_S,"2026-04-19 05:43:37",0.78468,4,androidss
2131,15644857,"Suetomo Tatsuya","2026-04-19 06:54:58",0.78468,3,suetomotatsuya
2132,13480749,Junghyoungkyu,"2026-04-19 10:51:44",0.78468,1,junghyoungkyu
2133,14410330,"Yasin Koçyiğit","2026-04-19 11:25:06",0.78468,2,yasinkoyiit
2134,15450224,Louknahm,"2026-04-20 02:00:53",0.78468,13,louknahm
2135,15652308,"Sangram Jadhav","2026-04-19 15:17:21",0.78468,10,sangramsangsavi
2136,15610142,abacuss85628,"2026-04-21 17:09:24",0.78468,15,abacuss85628
2137,15652761,Herman_Liepieshko,"2026-04-19 16:12:23",0.78468,9,hermanliepieshko
2138,15627508,"Abdurahmon Numonov","2026-04-19 16:33:45",0.78468,6,abdurahmonnumonov
2139,15653425,"David ZhangMilk","2026-04-21 00:05:31",0.78468,9,davidzhangmilk
2140,15606516,wcmygy,"2026-04-20 03:11:11",0.78468,11,wcmygy
2141,15655380,wdadawdaw,"2026-04-20 03:16:42",0.78468,2,wdadawdaw
2142,15104105,ynrasr,"2026-04-20 04:30:45",0.78468,9,ynrasr
2143,15104119,ZeuhL_ITO,"2026-04-20 04:40:43",0.78468,1,zeuhlito
2144,15637922,"Rakin Cheung","2026-04-20 11:25:05",0.78468,7,rakincyf
2145,15658380,TheCrasher,"2026-04-22 08:15:16",0.78468,11,thecrasher
2146,15659614,LYFshota,"2026-04-20 14:37:01",0.78468,4,lyfshota
2147,15659986,"chen yu","2026-04-20 14:49:02",0.78468,3,cheyu77
2148,15654762,"Mog Maxxing","2026-04-20 15:40:23",0.78468,10,mogmaxxing
2149,15660205,Denis_Komarov_611111928,"2026-04-20 15:48:10",0.78468,4,komarovdenis
2150,15660544,"HsinTing Wang","2026-04-20 16:19:57",0.78468,1,hsinting0704
2151,15656611,"Maggie Hayes","2026-04-21 17:02:57",0.78468,9,arfbark
2152,15526381,"Remy Robin","2026-04-21 02:01:38",0.78468,11,remyrobin
2153,15664240,S_Thevar,"2026-04-21 04:16:47",0.78468,3,sthevar
2154,15667566,sycqbz,"2026-04-21 10:03:47",0.78468,2,sycqbz
2155,15622387,flzxcrt,"2026-05-06 12:51:17",0.78468,27,flzxcrt
2156,15577207,"Mister Ilya101","2026-04-21 14:34:34",0.78468,9,misterilya101
2157,15671819,"Brijbala Jain","2026-04-21 14:48:56",0.78468,1,brijbalajain
2158,15517251,"R Raghava","2026-04-21 16:16:14",0.78468,1,rraghava
2159,15672873,Mervin04,"2026-04-21 16:21:33",0.78468,1,mervin04
2160,15672890,"Ramon Mendes","2026-04-21 16:24:34",0.78468,3,ramoneirao
2161,15673218,"Anton Kostin","2026-04-21 17:13:49",0.78468,1,visualcomments
2162,15675753,"Lavanya Vyas","2026-04-21 19:59:16",0.78468,2,lavanyavyas
2163,15676458,"Mara A.","2026-04-21 19:39:44",0.78468,1,maraa1
2164,15634057,"Eli Robertson","2026-04-22 01:13:31",0.78468,13,elirobertson20
2165,15688416,"Charlie Song (Charlie)","2026-04-22 04:13:57",0.78468,1,charliesongcharlie
2166,15689052,LXZ538,"2026-04-22 04:38:37",0.78468,1,lxz538
2167,15696558,"Sardor Dilmurodov","2026-04-24 05:27:40",0.78468,7,sardordilmurodov
2168,15596032,weipeng_tian,"2026-04-22 13:07:13",0.78468,3,weipengtian
2169,15698459,YunkaiWang,"2026-04-22 14:44:39",0.78468,4,bl1166e
2170,15698959,"taizo mochizuki","2026-04-22 15:09:39",0.78468,10,taizomochizuki
2171,15700470,"Nguyễn Công Minh Hải","2026-04-22 16:04:14",0.78468,2,nguyncngminhhi
2172,15661070,"Lachlan Carroll","2026-04-22 17:40:57",0.78468,11,lachlancarroll4
2173,15704716,"Heptagon Pan","2026-04-23 02:02:09",0.78468,1,heptagonpan
2174,15690766,kz_yamamoto,"2026-04-23 08:56:42",0.78468,11,kzyamamoto
2175,14675745,"Gaurav Panaskar","2026-04-23 06:46:32",0.78468,9,gauravpanaskar
2176,15706764,"Yogesh Agawane","2026-04-27 07:22:55",0.78468,17,yogeshagawane16
2177,15722034,"Kim Wang","2026-04-24 12:01:33",0.78468,6,vincethebig
2178,15483044,"Michael Boyd #3","2026-04-23 19:52:23",0.78468,4,michaelboyd9999
2179,15723261,"Gabriel Fonseca #3","2026-04-23 22:58:30",0.78468,2,gbfonseca
2180,15596668,"Muhammad Hamdi Hakim","2026-04-24 01:26:20",0.78468,8,mhamdiihk
2181,13255045,"tetsuya tanigami","2026-04-24 01:37:06",0.78468,6,tets777
2182,15611046,"Amber Fisher","2026-04-24 02:48:47",0.78468,48,ambe5510
2183,15584755,yhaoao,"2026-04-24 06:45:57",0.78468,11,yhaoao
2184,15672537,"Kenneth Lie","2026-04-24 09:05:35",0.78468,29,vanitasss
2185,15729062,"Shuhrat Allaberdiev","2026-04-24 07:41:36",0.78468,1,shuhratallaberdiev
2186,15729423,lucasfcfj,"2026-04-24 08:31:41",0.78468,1,lucasfcfj
2187,15731279,"Tân Nguyễn","2026-04-24 14:35:36",0.78468,4,foxy0505
2188,15731885,LaiFan_Steven,"2026-04-24 14:56:45",0.78468,6,laifansteven
2189,15653145,"Siddharth singh","2026-04-25 19:16:12",0.78468,15,sid207794
2190,15734035,AnugrahZachary,"2026-04-24 20:07:46",0.78468,1,anugrahzachary
2191,15736386,justcodeit404,"2026-04-25 08:24:58",0.78468,10,justcodeit404
2192,15736382,rafegel,"2026-04-25 08:41:02",0.78468,5,rafegel
2193,15736596,"Joe Anthonie Oktavian","2026-04-25 08:15:10",0.78468,1,joeanthonieoktavian
2194,13896243,"hpan yesok","2026-04-25 11:24:45",0.78468,5,hpanyesok
2195,11034284,"Naoki Yajima","2026-04-26 06:15:14",0.78468,12,naokiyajima
2196,15622146,"Kirill Kurbatov","2026-04-25 16:44:08",0.78468,2,kirillkurbatov
2197,15739199,"BRUNO CARLOS DE MESQUITA NAVES","2026-04-26 18:09:46",0.78468,7,brunomnaves
2198,15740008,"Sahana K","2026-04-25 19:12:09",0.78468,1,sahanaknaidu
2199,15738499,Floating520,"2026-04-27 06:16:59",0.78468,15,floating520
2200,15742668,"Omar Moataz","2026-04-26 09:45:37",0.78468,4,omarmoataz123
2201,15743143,"Vladislav R","2026-04-26 10:25:49",0.78468,1,vladislavrz
2202,15738911,kokach7,"2026-04-30 11:53:44",0.78468,11,kokach7
2203,15743738,HardwareDude,"2026-04-27 09:07:36",0.78468,3,hardwaredude
2204,15744438,森田怜央名,"2026-04-26 14:51:21",0.78468,2,reona0620
2205,14565645,"[Deleted] b545854e-8dde-4313-8b63-0a1b0ed59a4a","2026-05-06 16:28:06",0.78468,15,del=a4cfd95f554debc5
2206,15745407,SijanBhandari17,"2026-04-26 17:49:01",0.78468,1,sijanbhandari17
2207,15745680,"Fábio Barreto","2026-04-26 19:47:33",0.78468,10,fbiobarreto
2208,15658655,Viktoriia,"2026-04-26 21:58:04",0.78468,11,viktoriiabaz
2209,15746310,"Luke Taylor","2026-04-27 02:53:09",0.78468,12,luketaylor13
2210,15747180,"Aditya Kushwaha #2","2026-04-28 00:20:17",0.78468,7,adiksw
2211,15748916,"Praveen tan ","2026-04-27 08:03:44",0.78468,4,praveentan
2212,15749042,jenniferly,"2026-04-27 08:20:44",0.78468,1,jenniferly
2213,3781636,"Oskar Seweryn","2026-04-27 08:43:46",0.78468,3,oskarseweryn
2214,15748457,zy1209,"2026-04-27 08:45:06",0.78468,6,zy1209
2215,15658611,NoahW14,"2026-04-27 09:14:17",0.78468,15,noahw14
2216,15749530,Highmidand,"2026-04-27 09:43:06",0.78468,3,highmidand
2217,12817495,HuelFra,"2026-04-27 13:12:29",0.78468,4,huelfra
2218,9800081,"Nicholas Greensmith","2026-04-27 12:04:06",0.78468,1,nicholasgreensmith
2219,15750031,"user X","2026-04-27 16:34:52",0.78468,4,userx123456
2220,329075,sabhyankar,"2026-04-28 16:09:16",0.78468,18,sabhyankar
2221,15745058,"Alexis LPZ","2026-05-07 14:30:30",0.78468,12,alexislpz
2222,4655608,"Sunny Park","2026-04-27 20:45:15",0.78468,6,sunnypark2002
2223,15747131,walidou84,"2026-04-28 00:19:14",0.78468,20,walidou84
2224,11139341,"Sota Takase","2026-04-28 04:50:04",0.78468,2,sotatakase
2225,15749540,"sadewa cahya","2026-04-28 04:11:49",0.78468,13,sadewacahya
2226,15759758,Chenghao1122,"2026-04-28 12:45:12",0.78468,7,chenghao1122
2227,15706704,"poonam a chavan","2026-05-14 09:57:26",0.78468,20,poonamachavan
2228,15706531,"Amit Patil #2","2026-04-28 04:56:41",0.78468,5,amitjmn
2229,15759783,"Rayhona Sherbekova","2026-04-28 05:01:15",0.78468,6,rayhonasherbekova
2230,15746639,"Asaduzzaman Nur8","2026-05-01 09:52:01",0.78468,7,asaduzzamannur8
2231,15763018,limulin5980,"2026-04-28 08:41:33",0.78468,1,limulin5980
2232,15763980,小峰佳明,"2026-04-28 10:03:00",0.78468,1,yoshiakikomine2005
2233,6697766,"Shiv Suthar","2026-04-28 11:23:40",0.78468,7,shivsuthar
2234,15767639,"Ghost #5","2026-04-28 15:21:50",0.78468,2,thepriyanshudas
2235,15767684,"robert remnebratt","2026-04-28 15:52:19",0.78468,4,robertremnebratt
2236,15768908,"Mohamed Sherin16","2026-04-28 16:46:32",0.78468,1,mohamedsherin16
2237,15754537,"Devender Mathela","2026-04-28 17:01:18",0.78468,3,devendermathela
2238,15769673,"Anas Elkot","2026-04-28 21:53:44",0.78468,6,anaselkot
2239,15627495,"Jesus Flamenco","2026-04-29 03:54:37",0.78468,32,jesusflamenco
2240,15774061,Qicis,"2026-04-29 15:35:59",0.78468,2,qicis666
2241,15742626,"KATSUTA Tomohiro","2026-05-04 16:43:53",0.78468,23,katsutatomohiro
2242,15776573,VideoBus66,"2026-04-29 06:38:25",0.78468,1,videobus66
2243,15725243,blakesmtafe,"2026-04-29 06:55:50",0.78468,3,blakesmtafe
2244,15778799,kq2025,"2026-04-29 10:21:01",0.78468,3,kq2025
2245,15780537,Jyoti40,"2026-04-29 12:52:01",0.78468,2,jyoti40
2246,15781997,"whales are fish","2026-04-29 14:12:36",0.78468,1,whalesarefishes
2247,15782379,"Muhammad Shahab khan","2026-04-29 14:37:33",0.78468,1,muhammadshahabkhan
2248,15770325,IsaacwLee,"2026-04-30 19:20:28",0.78468,17,isaacwlee
2249,15786673,"Max Klema","2026-04-30 00:36:52",0.78468,10,maxklema
2250,15763418,Quexlo,"2026-05-08 11:22:50",0.78468,6,quexlo
2251,15786201,RahmanArmina,"2026-04-30 03:15:47",0.78468,20,rahmanarmina
2252,15785421,"Ivie Xue","2026-04-30 01:31:12",0.78468,8,iviexue
2253,15788090,bingputao,"2026-04-30 01:13:08",0.78468,7,bingputao
2254,15788185,snozzz,"2026-04-30 01:08:28",0.78468,2,snozzz
2255,15785423,"Gareth Noble","2026-04-30 01:48:09",0.78468,7,garethnoble
2256,15788673,"Solari Jane","2026-04-30 01:57:22",0.78468,1,solarijane
2257,12392987,"Daisuke Kawamoto","2026-04-30 03:02:02",0.78468,9,emonda
2258,15787117,"Arsh SSandhu","2026-04-30 02:11:44",0.78468,3,arshssandhu
2259,15788108,"Daniel LILI","2026-05-04 02:42:12",0.78468,7,daniellili
2260,15735871,"Bennet Ripplinger","2026-04-30 03:15:32",0.78468,18,bennetripplinger
2261,15789258,"Hamdan Tayyab","2026-04-30 03:52:49",0.78468,7,bankaishiro
2262,15789336,"Aditya Srinivas1","2026-04-30 02:58:57",0.78468,2,adityasrinivas1
2263,15633175,"Bo Wang #3","2026-04-30 04:06:00",0.78468,16,bowang0916
2264,15796300,"Dea Ceku","2026-04-30 12:25:33",0.78468,1,deaceku
2265,15769556,"Ishan Kasarekar","2026-04-30 14:26:31",0.78468,15,ishankasarekar
2266,15785286,"Andreas Wiedmer","2026-04-30 16:25:50",0.78468,10,andreaswiedmer
2267,15800682,adwaitb_3112,"2026-04-30 17:45:21",0.78468,1,adwaitb3112
2268,13790347,COMTAa,"2026-04-30 18:27:50",0.78468,2,comtaa
2269,15811837,"Manuel de la Villa ","2026-05-01 09:19:41",0.78468,1,manueldelavilla
2270,13699963,Papilusgen,"2026-05-01 13:06:07",0.78468,1,papilusgen
2271,15814823,"Khenzo Johnelson","2026-05-01 13:07:09",0.78468,1,khenzojohnelson
2272,15815563,"Stepan Gritsun","2026-05-01 13:53:03",0.78468,1,stepangrit
2273,15820329,"Mohamedou Issa","2026-05-01 20:06:45",0.78468,1,mohamedouissa
2274,15813219,COLIONY,"2026-05-02 01:00:54",0.78468,16,coliony
2275,2874164,ianmesjacct,"2026-05-04 00:04:17",0.78468,18,ianmesjacct
2276,15828016,"Sea Jeong","2026-05-02 13:00:55",0.78468,2,seaheyo
2277,15829424,"Tabby Or","2026-05-02 15:05:30",0.78468,1,ortabby
2278,15832775,Tdx012345,"2026-05-02 23:38:26",0.78468,6,tdx012345
2279,15664159,"Игорь #2","2026-05-05 01:05:49",0.78468,5,igornov1209
2280,15836900,"Oleksii Kukharenko","2026-05-03 13:21:02",0.78468,10,oleksiikukharenko
2281,15777934,hytboulder,"2026-05-03 10:25:52",0.78468,19,hytboulder
2282,15837839,"Silvi Makian","2026-05-03 11:46:52",0.78468,4,silvimakian
2283,15843010,wen0108,"2026-05-04 01:46:01",0.78468,1,wen0108
2284,15838519,"ming #7","2026-05-04 04:16:49",0.78468,3,ming11i
2285,15844538,"Roha Rezaei-Sabet","2026-05-04 05:38:42",0.78468,1,roharezaeisabet
2286,15850290,"BingHan LU","2026-05-04 14:11:35",0.78468,2,binghanlu
2287,15744820,"Gabriel B Zanolla","2026-05-07 17:48:49",0.78468,13,gabrielbzanolla
2288,15560256,"shane coard","2026-05-05 13:54:16",0.78468,13,shanecoard
2289,15858716,duanjunyu1,"2026-05-05 07:57:01",0.78468,2,duanjunyu1
2290,15858600,"Jiashun Tan","2026-05-05 07:51:31",0.78468,3,jiashuntan
2291,15835316,"Barenin Vitalii","2026-05-25 12:51:31",0.78468,66,nokavit
2292,10820459,"Milan Theiß","2026-05-05 10:54:56",0.78468,4,milantheiss
2293,15859875,luoshui.com,"2026-05-06 09:58:43",0.78468,15,luoshuicom
2294,15857646,xuhaoboxuhaobo,"2026-05-05 12:36:46",0.78468,4,xuhaoboxuhaobo
2295,13289960,YACINE,"2026-05-05 19:08:32",0.78468,4,yacine1148
2296,15862391,"Peixoto Guardini","2026-05-05 14:09:28",0.78468,2,peixotoguardini
2297,15863774,"Samuel He","2026-05-05 16:12:02",0.78468,1,samuelhe2
2298,15864098,marjane13,"2026-05-05 16:51:37",0.78468,2,marjane13
2299,15864715,leebrys,"2026-05-05 18:28:17",0.78468,10,leebrys
2300,15432541,"Lương Nhất Khôi","2026-05-05 19:22:28",0.78468,2,lngnhtkhi
2301,15868512,"diaa messaoudi","2026-05-06 01:33:14",0.78468,2,diaamessaoudi
2302,15773613,kako0248,"2026-05-11 08:13:30",0.78468,3,kako0248
2303,15869252,"Heisenberg #4","2026-05-06 03:35:45",0.78468,7,shishirgupta83
2304,15872314,Luckily_clover,"2026-05-06 07:45:30",0.78468,1,luckilyclover
2305,15871415,"Krzysztof Rychter","2026-05-06 08:35:05",0.78468,2,krzysztofrychter
2306,15652440,liusiman,"2026-05-06 09:37:55",0.78468,28,liusiman37
2307,15857887,yishui123,"2026-05-06 10:03:47",0.78468,3,yishui123
2308,15875867,Kris_HD1337,"2026-05-06 14:15:04",0.78468,7,krishd1337
2309,15877457,"Hdhsbaud ","2026-05-06 16:36:40",0.78468,1,hdhsbaud
2310,15852424,west64learner,"2026-05-06 20:23:39",0.78468,2,west64learner
2311,15880265,cainiao666a,"2026-05-07 01:18:11",0.78468,2,cainiao666a
2312,15705882,"SPENCER LEE ZHENG XUAN","2026-05-18 00:11:10",0.78468,7,spencerzx
2313,15887497,"PRAVEENA D","2026-05-07 14:46:04",0.78468,1,praveena121212121
2314,7151020,narumi,"2026-05-07 16:52:01",0.78468,8,narumi
2315,15890559,"Lekha K","2026-05-08 21:26:00",0.78468,9,lekhasreekaranam
2316,15890944,"Dheeraj Tolani","2026-05-07 22:12:15",0.78468,1,dheerajtolani
2317,15896216,"Çağla Heybeli","2026-05-14 13:00:38",0.78468,7,alaheybeli
2318,15897765,"David Dahunsi","2026-05-08 12:50:46",0.78468,2,daviddahunsi
2319,15898094,CamillaMAC,"2026-05-08 12:54:02",0.78468,1,camillamac
2320,15877613,"tounsadi imad","2026-05-08 14:22:17",0.78468,7,tounsadiimad
2321,15889219,"Remmel OB","2026-05-08 23:58:06",0.78468,4,obcoda
2322,14978124,吉村良太,"2026-05-08 15:43:41",0.78468,6,jhstech
2323,15899172,"Guy Fedida","2026-05-08 14:39:21",0.78468,2,guyfedida
2324,15900593,"Quentin Dubart","2026-05-08 17:11:48",0.78468,2,quentindubart
2325,15900690,Alling,"2026-05-08 17:31:28",0.78468,4,alling
2326,15903485,hugoskn,"2026-05-12 02:53:10",0.78468,15,hugoskn
2327,8153250,"Dorian Pinaud","2026-05-09 10:12:58",0.78468,16,dorianpinaud
2328,15909380,"Yuu K","2026-05-09 12:01:14",0.78468,4,yuuk9090
2329,15909927,NKatiyar,"2026-05-09 12:32:25",0.78468,3,nkatiyar
2330,15910244,"Корогодов Александр","2026-05-09 12:49:46",0.78468,1,alamxd
2331,15910283,"John Lin076","2026-05-09 12:55:08",0.78468,1,johnlin076
2332,15912379,"Mohit Kumar200708","2026-05-10 12:21:51",0.78468,11,mohitkumar200708
2333,15912934,DDPain,"2026-05-09 18:17:43",0.78468,1,ddpain
2334,15912165,yakitori55,"2026-05-09 21:16:27",0.78468,9,yakitori55
